Number,Name,Latitude,Longitude
579,Meall Buidhe,57.079875,-3.830515
580,Diollaid Coire Eindart,57.012367,-3.806472
581,Creag an Dail Mhor,57.066765,-3.433296
582,Bynack Beg,57.142315,-3.594113
583,Mullach Clach a'Bhlair North Top,57.027876,-3.828155
584,Big Brae,57.113024,-3.390314
585,Carn Cloich-mhuilinn,56.995773,-3.699308
586,East Meur Gorm Craig,57.121059,-3.390087
587,Beinn Bhreac,57.055063,-3.553471
588,Beinn Bhreac West Top,57.056101,-3.56321
589,Geal-charn,57.09013,-3.843217
590,Tom Dubh,http://www.hill-bagging.co.uk/mountaindetails.php?qu=S&rf=590,292142
591,Druim nam Bo,792127,57.006499
592,Meall Gaineimh,57.129341,-3.377974
593,Culardoch,57.073364,-3.331887
594,Creag Mhor,57.124246,-3.558416
595,Carn Liath,797623,57.06204
596,Creag an Dail Bheag,798159,57.066716
597,Brown Cow Hill,57.124384,-3.288211
598,Geal Charn,57.196016,-3.506737
599,Carn na Drochaide,57.027417,-3.439163
600,Sgor Mor,57.003153,-3.636334
601,Meall a'Bhuachaille,57.18355,-3.671106
602,Carn Ealasaid,57.190245,-3.279515
603,Geallaig Hill,57.069283,-3.159515
604,Cnap Chaochan Aitinn,57.172582,-3.414366
605,Carn na Farraidh,57.214914,-3.467782
606,Creag Bhalg,57.003309,-3.49688
607,Craig Leek,57.020883,-3.344003
608,Meall Alvie,57.011752,-3.312936
609,Ord Ban,57.154198,-3.833722
610,Carn Glas-choire,57.339454,-3.843279
611,Carn nan Tri-tighearnan,57.426358,-3.961524
612,Carn na Loine,57.405721,-3.549477
613,Creag Ealraich,57.352435,-3.758043
614,Meall Mor,57.393004,-4.102492
615,Craig Tiribeg,57.403078,-3.689994
616,Beinn Mhor,57.33229,-3.67312
617,Knock of Braemoray,57.455091,-3.648489
618,Brown Muir,57.577826,-3.241564
619,Hill of the Wangie,853743,57.565477
620,Burgiehill,855912,57.584174
621,Carn Dearg,57.092261,-4.253246
622,Carn Ban [1891: Carn Mairg],57.099149,-4.259938
623,A'Chailleach,57.109564,-4.179285
624,Geal Charn,57.057418,-4.373572
625,Carn Dearg SE Top,57.086621,-4.249537
626,Carn Sgulain,57.124371,-4.176986
627,Carn Ballach (SW Top),57.111122,-4.241427
628,Sneachdach Slinnean,57.094567,-4.27597
629,Carn Ballach (NE Top),264779,804824
630,Meall a'Bhothain,57.122355,-4.209
631,Gairbeinn,57.051993,-4.539681
632,Corrieyairack Hill,57.060462,-4.590882
633,Carn an Fhreiceadain,807134,57.137355
634,Meall na h-Aisre,57.067424,-4.450362
635,Marg na Craige,57.046318,-4.275175
636,Geal-charn Mor,57.186945,-3.926922
637,Carn Dearg,57.031129,-4.720434
638,Carn a'Chuilinn,57.094268,-4.614836
639,Carn na Saobhaidhe,814408,57.198957
640,Carn na Laraiche Maoile,57.169704,-4.343448
641,Carn Easgann Bana,57.122567,-4.504029
642,Carn Dearg,57.015739,-4.707348
643,Creag Dhubh,797234,57.047149
644,Cnoc Fraing,57.203853,-3.97806
645,Creag Liath,57.078397,-4.206202
646,Carn na h-Easgainn,832081,57.361811
647,Beinn Mheadhoin,57.262503,-4.315906
648,Beinn a'Bhacaidh,57.17125,-4.595836
649,Cnoc Thulagain,57.270391,-4.086118
650,Creag a'Chliabhain,57.253615,-4.36227
651,Meall an Tarsaid (old GR),57.183514,-4.49725
652,Meall an Tarsaid,57.184999,-4.498526
653,Creag Bheag,57.0896,-4.071025
654,Tom Bailgeann,57.333921,-4.346587
655,Stac na Cathaig,57.341387,-4.261275
656,Stac Gorm,827321,57.315815
657,Creag nan Clag,57.324069,-4.330809
658,Creag Meagaidh,56.952042,-4.602085
659,Creag Meagaidh East Top,56.952604,-4.592338
660,Puist Coire Ardair,56.950234,-4.57132
661,Creag Mhor,56.950911,-4.562847
662,Stob Poite Coire Ardair,56.964064,-4.585764
663,Beinn a'Chaorainn,56.928643,-4.653628
664,Stob Poite Coire Ardair East Top [Crom Leathad],56.966606,-4.572521
665,Beinn a'Chaorainn South Top,56.923718,-4.652769
666,Beinn a'Chaorainn North Top,56.93431,-4.657598
667,Meall Coire Choille-rais,56.941041,-4.577839
668,Carn Liath,56.978793,-4.515322
669,Sron a'Choire [Sron a'Ghoire],56.955039,-4.553032
670,Sron Coire a'Chriochairein,56.974373,-4.555095
671,An Cearcallach,56.932743,-4.594034
672,Meall an-t-Snaim,56.979012,-4.537168
673,A'Bhuidheanach,56.982433,-4.50119
674,Stob Coire Dubh,56.991724,-4.476615
675,Beinn Teallach,785973,56.935928
676,Carn Dearg,56.959813,-4.723327
677,Beinn Iaruinn,56.970146,-4.803152
678,Leana Mhor,56.950304,-4.821777
679,Leana Mhor,56.951771,-4.76904
680,Creag Dhubh,56.902955,-4.755798
681,Creag Ruadh [Carn Ban],255806,791392
682,Beinn a'Mhonicag,56.928458,-4.815655
683,Gleouraich,57.097163,-5.238035
684,Sgurr a'Mhaoraich,57.105573,-5.330434
685,Aonach air Chrith,57.12464,-5.221291
686,The Saddle - Trig Point,57.161822,-5.416621
687,Sgurr an Doire Leathain,57.136861,-5.28153
688,The Saddle,57.162395,-5.414721
689,Creag Coire na Fiar Bhealaich [Craig Coire na Fiar Bhealaich],805110,57.095382
690,Sgurr an Lochain,57.141241,-5.297528
691,Spidean Mialach,57.088973,-5.193631
692,Druim Shionnach,57.126794,-5.182841
693,Maol Chinn-dearg,57.12756,-5.252651
694,Spidean Mialach West Top,57.089877,-5.199753
695,Beinn Sgritheall,57.153824,-5.579728
696,The Saddle West Top,57.159594,-5.426038
697,Sgurr na Forcan,57.161927,-5.407812
698,The Saddle East Top [1974: Sgurr nan Forcan],57.161694,-5.410735
699,Sgurr a'Mhaoraich Beag,57.106969,-5.341777
700,Creag a'Mhaim,57.120962,-5.160064
701,Sgurr na Sgine,57.147098,-5.39665
702,Sgurr na Sgine NW Top,57.148987,-5.400892
703,Spidean Dhomhuill Bhric [1891: Sgurr na Creige],57.160084,-5.437697
704,Druim Shionnach West Top,57.123854,-5.201594
705,Beinn Sgritheall NW Top,57.158001,-5.581737
706,The Saddle North Top [1921: Sgurr na Creige],57.168577,-5.417056
707,Sgurr Leac nan Each,57.163241,-5.445172
708,Creag nan Damh,57.147263,-5.334597
709,Beinn Sgritheall East Top,57.15136,-5.56399
710,Sgurr Thionail,57.126862,-5.330695
711,Faochag,57.156104,-5.383415
712,Sgurr Coire na Feinne,57.132146,-5.260178
713,Buidhe Bheinn,57.127133,-5.366446
714,Am Bathaich,57.114265,-5.324531
715,Buidhe Bheinn West Top,57.124138,-5.377042
716,Sgurr a'Bhac Chaolais,57.144675,-5.376325
717,Druim Fiaclach,56.851345,-5.623684
718,Beinn na h-Eaglaise,57.148629,-5.548692
719,Druim nan Cnamh [Beinn Loinne],57.122035,-5.089277
720,Sgurr Mhic Bharraich,57.19958,-5.448675
721,Beinn nan Caorach,57.150469,-5.520434
722,Beinn a'Chapuill,57.17319,-5.582876
723,Druim Fada,808338,57.117596
724,Biod an Fhithich,57.177536,-5.391772
725,Beinn Clachach,57.140331,-5.495609
726,Beinn a'Chuirn,57.238986,-5.53133
727,Beinn Mhialairigh,57.153685,-5.638889
728,Beinn a'Chaoinich,818396,57.206171
729,Glas Bheinn,57.243314,-5.612072
730,Sgurr na Ciche,57.013452,-5.456854
731,Ladhar Bheinn,57.075263,-5.591745
732,Garbh Chioch Mhor,57.008547,-5.444321
733,Sgurr Mor,57.028437,-5.354205
734,Garbh Chioch Bheag,57.007209,-5.430208
735,Stob a'Choire Odhair,57.078494,-5.581904
736,Sgurr nan Coireachan,57.007158,-5.40544
737,Meall Buidhe,57.031553,-5.546318
738,Meall Buidhe SE Top,57.029704,-5.540173
739,Luinne Bheinn,57.048335,-5.513592
740,Luinne Bheinn East Top,57.047985,-5.509088
741,Gairich,57.044879,-5.255827
742,Sgurr a'Choire-bheithe,801597,57.057215
743,Sgurr an Fhuarain,57.028875,-5.317877
744,Sgurr nan Eugallt,57.087947,-5.422658
745,Sgurr nan Eugallt East Top,57.08466,-5.415965
746,Sgurr Beag,57.01972,-5.36344
747,Ben Aden [Beinn an Aodainn],57.030736,-5.463143
748,Fraoch Bheinn,56.993482,-5.316898
749,Beinn Bhuidhe,57.010102,-5.589145
750,Aonach Sgoilte,57.064592,-5.56406
751,Sgurr Cos na Breachd-laoidh,56.997579,-5.378768
752,Sgurr Coire Choinnichean,57.047637,-5.643923
753,Beinn na Caillich,57.098269,-5.640339
754,Meall Bhasiter,57.01543,-5.54928
755,Slat Bheinn,57.068164,-5.449072
756,Meall nan Eun,57.090151,-5.461866
757,Druim na Cluain-airighe,57.067143,-5.710454
758,Sron a'Choire Ghairbh,57.007839,-4.928763
759,Meall na Teanga,56.989111,-4.930946
760,Meall Coire Lochain,56.984585,-4.939214
761,Ben Tee,57.032239,-4.900715
762,Meall a'Choire Ghlais,57.017934,-4.935257
763,Sgurr Mhurlagain,56.998469,-5.273676
764,Meall na h-Eilde,57.007047,-4.989603
765,Meall Coire nan Saobhaidh,57.011105,-5.007804
766,Geal Charn,57.002612,-5.037526
767,Meall Dubh,57.127923,-4.900431
768,Sgurr Choinnich [Sgurr Choinich],57.007771,-5.084898
769,Glas Bheinn,56.981951,-5.010604
770,Meall Blair,57.006388,-5.167566
771,Burach,57.189425,-4.67736
772,Glas Bheinn,57.029785,-5.077949
773,Gulvain [Gaor Bheinn],56.936184,-5.284525
774,Sgurr Thuilm,56.937056,-5.389207
775,Gulvain South Top,56.925892,-5.293368
776,Sgurr nan Coireachan,56.935728,-5.448551
777,Streap,56.923006,-5.375537
778,Beinn Gharbh,56.931614,-5.482456
779,Bidein a'Chabair,56.980354,-5.475517
780,Carn Mor,56.962009,-5.450735
781,Beinn an Tuim,56.896866,-5.401597
782,Sgurr an Utha,56.898697,-5.474509
783,Beinn Bhan,56.925261,-5.056843
784,Meall a'Phubuill,56.918018,-5.239027
785,Braigh nan Uamhachan,56.92688,-5.32867
786,Druim Fada - Stob a'Ghrianain,56.893355,-5.142257
787,Mullach Coire nan Geur-oirean,56.953502,-5.209648
788,An Stac,56.942057,-5.508613
789,Meith Bheinn,56.925165,-5.581421
790,Meall Onfhaidh,56.905207,-5.269101
791,Aodann Chleireig,56.890769,-5.293756
792,Glas-charn,56.894814,-5.537558
793,Sithean Mor [Sidhean Mor],56.915091,-5.731697
794,Druim a'Chuirn,56.938648,-5.573373
795,Beinn nan Cabar,56.916284,-5.67295
796,Carn a'Ghobhair [Sgurr Eireagoraidh],57.002335,-5.761314
797,Creag Bhan,56.900161,-5.643269
798,Cruach Dhubh an Ruidhe Fearna,56.933739,-5.671848
799,Sgurr Bhuidhe,172269,794582
800,Meall Bhanabhie [Meall Bhanbhaidh],56.863667,-5.092535
801,Cruach Doir'an Raoigh,56.879463,-5.719503
802,Sgurr na Dubh-chreige,56.977369,-5.801918
803,Carn Eige [Carn Eighe],57.287702,-5.115126
804,Mam Sodhail,57.279801,-5.120267
805,Sgurr nan Ceathreamhnan [Sgurr nan Ceathramhnan],57.254911,-5.222732
806,Stob a'Choire Dhomhain [1891: Creag na h-Eige],57.28993,-5.102449
807,Sgurr nan Ceathreamhnan West Top,57.254451,-5.229442
808,Stob Coire Dhomhnuill,57.288705,-5.091307
809,Sron Garbh,57.290261,-5.080597
810,Tom a'Choinich,57.299554,-5.048945
811,Ciste Dhubh,57.2733,-5.129706
812,Stuc Bheag,57.262666,-5.229133
813,An Tudair [1891: Saoiter Mor],57.267659,-5.106713
814,Stob Coire Coulavie [Carn Coulavie],57.267825,-5.135844
815,Sgurr Fhuaran,57.196133,-5.347616
816,An Tudair North Top,57.271035,-5.114862
817,Creag Coire nan Each [Creag a'Chaoruinn],57.260493,-5.129265
818,Toll Creagach,57.309227,-4.999953
819,An Leth-chreag,57.295941,-5.0652
820,Stuc Mor,57.267603,-5.229399
821,Sgurr a'Bhealaich Dheirg,57.177825,-5.252177
822,Sgurr na Lapaich,57.272748,-5.063121
823,Beinn Fhada,57.220993,-5.283518
824,Tom a'Choinich Beag,57.298936,-5.059571
825,Sgurr na Ciste Duibhe,814953,57.180923
826,Beinn Fhionnlaidh,57.305995,-5.129911
827,Sgurr na Carnach,57.189025,-5.349224
828,Aonach Meadhoin,57.173091,-5.229122
829,Mullach Cadha Rainich,57.274141,-5.087347
830,Creag nan Clachan Geala,57.257402,-5.247859
831,Sgurr nan Spainteach,57.18177,-5.324911
832,Sgurr an Fhuarail,57.175238,-5.220058
833,Mullach na Dheiragain,57.283399,-5.18635
834,Ciste Dhubh,57.199234,-5.209015
835,Mullach Sithidh [Creag a'Choire Ard],57.287966,-5.183856
836,Carn na Con Dhu,57.267575,-5.197823
837,Sgurr nan Ceathreamhnan East Top,57.25237,-5.20964
838,Sgurr a'Dubh Doire,57.215322,-5.256207
839,Saileag,57.181273,-5.281315
840,Meall an Fhuarain Mhoir [Ceum na h-Aon Choise],57.22345,-5.314528
841,Toll Creagach West Top,57.301961,-5.026727
842,Creag a'Choir Aird E Top,57.289801,-5.176012
843,Stob Coire nan Dearcag,57.25247,-5.19867
844,Sgurr nan Saighead,57.206016,-5.354888
845,An Socach,57.257533,-5.171293
846,A'Ghlas-bheinn,57.255081,-5.30367
847,Stuc Fraoch Choire,57.276769,-5.232625
848,Meall an Fhuarain Mhoir West Top,57.224022,-5.321151
849,Stob Coire Lochan,57.296263,-5.12299
850,Stob Coire na Cloiche,57.254569,-5.1925
851,Frith an Achaidh Mhoir [Creag na h-Eige],57.306794,-5.088575
852,An Socach North Top,57.261723,-5.163027
853,Sgurr an Airgid,57.248593,-5.415477
854,Sgurr Gaorsaic,57.245255,-5.256941
855,Am Bathach,57.179247,-5.189124
856,Carnan Cruithneachd,57.278909,-5.328621
857,Carn Loch na Gobhlaig,57.328006,-4.896821
858,Carn Bad a'Chreamha,57.281501,-5.442895
859,Beinn a'Mheadhoin,57.285802,-4.957214
860,Meall Sguman,57.288131,-5.282545
861,Beinn a'Mheadhain [Beinn a'Mheadhoin],57.302466,-5.456964
862,A'Chraileag [A'Chralaig],57.18424,-5.154842
863,Sgurr nan Conbhairean,57.177613,-5.095423
864,Mullach Fraoch-choire,57.20545,-5.155691
865,Mullach Fraoch-choire NE Top [E Top],57.207532,-5.148647
866,Stob Coire na Craileig [Stob Coire na Cralaig] [Mullach Fraoch-choire S Top],57.19769,-5.160808
867,Sail Chaorainn [Sail Chaoruinn],57.191804,-5.091098
868,Drochaid an Tuill Easaich,57.173174,-5.110227
869,Carn na Coire Mheadhoin (Centre Top),57.195627,-5.08953
870,Creag a'Chaorainn,57.171382,-5.083071
871,Carn Ghluasaid,57.16595,-5.068174
872,A'Chioch,57.188425,-5.132532
873,Tigh Mor na Seilge (NNE Top),57.202411,-5.079763
874,Carn a'Mhadaidh-ruaidh,57.185597,-5.078876
875,Aonach Shasuinn,57.216381,-5.026852
876,Carn a'Choire Ghairbh,57.222594,-5.087627
877,Carn a'Chaochain,57.216744,-4.924349
878,Meall Fuar-mhonaidh,57.264442,-4.560048
879,Meall a'Chrathaich,57.260004,-4.719465
880,Carn Mhic an Toisich,57.226721,-4.800146
881,Glas-bheinn Mhor,57.272212,-4.593933
882,Creag Dhubh,57.251019,-4.94378
883,Carn Fiaclach,57.303248,-4.858501
884,Sgurr a'Choire Ghlais,57.443947,-4.902963
885,Sgurr a'Chaorachain,57.452492,-5.1893
886,Sgurr Fhuar-thuill,57.44968,-4.94178
887,Bidean an Eoin Deirg,57.44946,-5.162161
888,Creag Ghorm a'Bhealaich,57.447785,-4.926673
889,Sgurr na Fearstaig,57.449186,-4.954411
890,Maoile Lunndaidh,57.464477,-5.111002
891,Creag Toll a'Choin,57.459567,-5.117655
892,Sgurr Choinnich,57.451026,-5.207916
893,Carn nam Fiaclan,57.460891,-5.129656
894,Sgurr na Ruaidhe,57.441488,-4.852464
895,Carn nan Gobhar,57.452331,-4.879935
896,Lurg Mhor,57.413091,-5.223666
897,Meall Mor,57.414539,-5.211667
898,Bidein a'Choire Sheasgaich,57.419718,-5.250473
899,Moruisg,849939,57.499712
900,Sgurr nan Ceannaichean,57.482307,-5.192321
901,Aonach na Reise [Sgurr na Ruaidhe East Top],57.444161,-4.827579
902,Sgurr na Conbhaire,57.439745,-5.19946
903,Sgurr a'Mhuilinn,57.558383,-4.902303
904,Beinn Tharsuinn,57.438689,-5.241955
905,Beinn a'Bha'ach Ard [Beinn a'Bhathaich Ard],57.451935,-4.733922
906,Sgurr na Feartaig,57.457045,-5.243648
907,Bac an Eich,57.495759,-4.968274
908,Sgurr a'Choire-rainich,57.5682,-4.930968
909,Meallan nan Uan,57.546909,-4.902962
910,An Sidhean,57.46181,-5.050778
911,Beinn Dronaig,57.391571,-5.267939
912,Beinn na Muice,57.417422,-4.967458
913,Meall na Faochaig,57.529015,-4.911914
914,Carn na Coinnich,57.518527,-4.799112
915,Beinn Mheadhoin,57.486552,-4.906312
916,Creag Dhubh Mhor,57.409763,-5.359872
917,Sgurr Marcasaidh,57.593363,-4.755461
918,Creag Loch nan Dearcag,57.569833,-4.788288
919,Carn nan Iomairean,57.359379,-5.469406
920,Beinn Conchra,57.304041,-5.5091
921,Auchtertyre Hill,828950,57.299507
922,Beinn Raimh,57.320373,-5.576148
923,Creag Mhor,57.32644,-5.484363
924,Carn Faire nan Con,57.594061,-4.685922
925,Torr Achilty,57.559133,-4.59642
926,Sgurr na Lapaich,57.369319,-5.059743
927,An Riabhachan,57.362438,-5.104728
928,An Riabhachan NE Top,57.365129,-5.097271
929,Sgurr nan Clachan Geala,57.361399,-5.057952
930,An Riabhachan SW Top,57.354219,-5.121944
931,An Socach,57.350229,-5.158603
932,An Socach East Top,57.351225,-5.152935
933,Rubha na Spreidhe,57.373749,-5.056485
934,An Riabhachan West Top,57.355399,-5.131241
935,Braigh a'Choire Bhig (North Top),57.353634,-5.066787
936,Carn nan Gobhar,57.363304,-5.024544
937,Creag a'Chaorainn,57.357706,-5.047171
938,Braigh a'Choire Bhig,57.350086,-5.064829
939,Creag Dubh,57.370425,-4.995485
940,Aonach Buidhe,57.341161,-5.229309
941,Sguman Coinntich,57.31878,-5.361278
942,Faochaig,57.332915,-5.288039
943,Sgorr na Diollaid,57.384228,-4.860012
944,An Cruachan,57.373256,-5.171898
945,Carn na Breabaig,57.320865,-5.21244
946,Carn Gorm,57.379252,-4.781762
947,Meallan Odhar Doire nan Gillean,57.39293,-5.069706
948,Beinn Dubh an Iaruinn,57.407258,-5.027053
949,Carn a'Bhodaich,57.405378,-4.382006
950,Meall na h-Eilrig,57.360439,-4.433617
951,Carn nam Bad,57.367619,-4.65923
952,Meall Innis an Loichel,57.405427,-4.99085
953,Liathach - Spidean a'Choire Leith,57.564198,-5.463592
954,Liathach - Mullach an Rathain,57.560891,-5.49255
955,Beinn Eighe - Ruadh-stac Mor,57.593735,-5.429454
956,Beinn Eighe - Spidean Coire nan Clach,57.582098,-5.403706
957,Beinn Alligin - Sgurr Mhor,57.59082,-5.572764
958,Stob a'Choire Liath Mhor [Stob a'Coire Liath Mhor] [1933: Bidean Toll a'Mhuic],57.565485,-5.459279
959,Sail Mhor,57.588074,-5.451133
960,Coinneach Mhor,57.583242,-5.440081
961,Sgurr Ban,57.584618,-5.389899
962,Sgurr nan Fhir Duibhe,57.584963,-5.378048
963,Northern Pinnacles [Meall Dearg],57.563251,-5.489464
964,Coinneach Mhor (old GR),57.584237,-5.430618
965,Creag Dhubh,57.588786,-5.375942
966,Creag Dhubh (North Top),57.592,-5.372039
967,Am Fasarinen,57.559451,-5.473076
968,Beinn Alligin - Tom na Gruagaich,57.580519,-5.581912
969,Stuc a'Choire Dhuibh Bhig,57.567088,-5.442403
970,Beinn Dearg,57.588177,-5.522871
971,Ruadh-stac Beag,57.596383,-5.393975
972,Meall a'Ghiubhais [Meall a'Ghiuthais],57.615191,-5.390202
973,Baosbheinn,57.628246,-5.568633
974,Beinn an Eoin,57.622829,-5.509791
975,Beinn a'Chearcaill,863787,57.616412
976,An Ruadh-mheallan,57.591147,-5.622183
977,Meall an Doirein,57.717343,-5.596307
978,Meall Lochan a'Chleirich,57.683943,-5.571023
979,Sithean Mor [Sidhean Mor],57.703642,-5.63374
980,An Cuaidh,57.835629,-5.766643
981,Sgorr Ruadh,57.498622,-5.407747
982,Maol Chean-dearg,57.491697,-5.465549
983,Beinn Liath Mhor,57.512074,-5.400617
984,Fuar Tholl,57.485385,-5.379188
985,Raeburn's Buttress [Sgorr Ruadh East Top],57.500457,-5.400053
986,Beinn Damh,57.492846,-5.518149
987,Beinn Bhan,57.442348,-5.661686
988,An Ruadh-stac,57.475007,-5.468339
989,Sgorr nan Lochan Uaine,57.522771,-5.393259
990,Sgurr a'Chaorachain,57.412544,-5.670353
991,Sgurr Dubh,57.54691,-5.378786
992,Beinn na h-Eaglaise,57.512958,-5.493208
993,Sgurr a'Gharaidh,57.44017,-5.527306
994,Carn Breac,57.524874,-5.266332
995,Beinn a'Chlachain [Meall an Doireachain],57.474397,-5.79749
996,Beinn na Feusaige,57.537839,-5.192462
997,Ben Shieldaig,57.509831,-5.618389
998,An Staonach,182999,848095
999,Bidein Clann Raonaild,57.580711,-5.256997
0032,Cnoc Loch na Creige Ruaidhe,58.281156,-5.103998
